t x1 x2 x3
3.24000000 0.884674878958 -0.481673811748 -0.089670293373
3.25000000 0.885441156003 -0.482559517274 -0.087472761370
3.26000000 0.886202341526 -0.483423305960 -0.085286924802
3.27000000 0.886958469355 -0.484265294738 -0.083112778576
3.28000000 0.887709573099 -0.485085600482 -0.080950317248
3.29000000 0.888455686138 -0.485884340013 -0.078799535019
3.30000000 0.889196841634 -0.486661630092 -0.076660425741
3.31000000 0.889933072526 -0.487417587416 -0.074532982919
3.32000000 0.890664411537 -0.488152328616 -0.072417199715
3.33000000 0.891390891171 -0.488865970252 -0.070313068948
3.34000000 0.892112543715 -0.489558628811 -0.068220583098
3.35000000 0.892829401244 -0.490230420704 -0.066139734307
3.36000000 0.893541495617 -0.490881462260 -0.064070514383
3.37000000 0.894248858483 -0.491511869726 -0.062012914804
3.38000000 0.894951521282 -0.492121759262 -0.059966926715
3.39000000 0.895649515241 -0.492711246935 -0.057932540938
3.40000000 0.896342871385 -0.493280448723 -0.055909747968
3.41000000 0.897031620527 -0.493829480505 -0.053898537978
3.42000000 0.897715793281 -0.494358458059 -0.051898900823
3.43000000 0.898395420052 -0.494867497062 -0.049910826040
3.44000000 0.899070531048 -0.495356713085 -0.047934302851
3.45000000 0.899741156273 -0.495826221588 -0.045969320166
3.46000000 0.900407325533 -0.496276137919 -0.044015866587
3.47000000 0.901069068436 -0.496706577311 -0.042073930406
3.48000000 0.901726414392 -0.497117654878 -0.040143499611
3.49000000 0.902379392617 -0.497509485613 -0.038224561890
3.50000000 0.903028032132 -0.497882184384 -0.036317104628
3.51000000 0.903672361766 -0.498235865931 -0.034421114913
3.52000000 0.904312410155 -0.498570644864 -0.032536579538
3.53000000 0.904948205748 -0.498886635658 -0.030663485005
3.54000000 0.905579776800 -0.499183952654 -0.028801817522
3.55000000 0.906207151382 -0.499462710052 -0.026951563013
3.56000000 0.906830357378 -0.499723021910 -0.025112707113
3.57000000 0.907449422486 -0.499965002141 -0.023285235176
3.58000000 0.908064374219 -0.500188764510 -0.021469132274
3.59000000 0.908675239910 -0.500394422633 -0.019664383201
3.60000000 0.909282046707 -0.500582089969 -0.017870972474
3.61000000 0.909884821580 -0.500751879824 -0.016088884337
3.62000000 0.910483591320 -0.500903905344 -0.014318102763
3.63000000 0.911078382537 -0.501038279514 -0.012558611454
3.64000000 0.911669221668 -0.501155115152 -0.010810393848
3.65000000 0.912256134972 -0.501254524914 -0.009073433115
3.66000000 0.912839148534 -0.501336621281 -0.007347712167
3.67000000 0.913418288267 -0.501401516565 -0.005633213651
3.68000000 0.913993579909 -0.501449322903 -0.003929919962
3.69000000 0.914565049029 -0.501480152254 -0.002237813236
3.70000000 0.915132721027 -0.501494116397 -0.000556875357
3.71000000 0.915696621131 -0.501491326930 0.001112912042
3.72000000 0.916256774404 -0.501471895263 0.002771567575
3.73000000 0.916813205743 -0.501435932622 0.004419110104
3.74000000 0.917365939877 -0.501383550041 0.006055558733
3.75000000 0.917915001373 -0.501314858362 0.007680932810
3.76000000 0.918460414633 -0.501229968234 0.009295251920
3.77000000 0.919002203898 -0.501128990108 0.010898535886
3.78000000 0.919540393247 -0.501012034234 0.012490804767
3.79000000 0.920075006601 -0.500879210662 0.014072078853
3.80000000 0.920606067720 -0.500730629238 0.015642378666
3.81000000 0.921133600206 -0.500566399600 0.017201724954
3.82000000 0.921657627506 -0.500386631180 0.018750138693
3.83000000 0.922178172910 -0.500191433198 0.020287641082
3.84000000 0.922695259553 -0.499980914659 0.021814253543
3.85000000 0.923208910418 -0.499755184354 0.023329997716
3.86000000 0.923719148332 -0.499514350859 0.024834895458
3.87000000 0.924225995974 -0.499258522526 0.026328968842
3.88000000 0.924729475870 -0.498987807489 0.027812240154
3.89000000 0.925229610396 -0.498702313655 0.029284731891
3.90000000 0.925726421782 -0.498402148708 0.030746466756
3.91000000 0.926219932108 -0.498087420100 0.032197467663
3.92000000 0.926710163308 -0.497758235057 0.033637757728
3.93000000 0.927197137169 -0.497414700571 0.035067360267
3.94000000 0.927680875336 -0.497056923399 0.036486298800
3.95000000 0.928161399308 -0.496685010062 0.037894597044
3.96000000 0.928638730440 -0.496299066846 0.039292278910
3.97000000 0.929112889950 -0.495899199792 0.040679368505
3.98000000 0.929583898909 -0.495485514702 0.042055890126
3.99000000 0.930051778252 -0.495058117134 0.043421868262
4.00000000 0.930516548774 -0.494617112400 0.044777327587
4.01000000 0.930978231131 -0.494162605562 0.046122292961
4.02000000 0.931436845843 -0.493694701437 0.047456789429
4.03000000 0.931892413292 -0.493213504586 0.048780842217
4.04000000 0.932344953725 -0.492719119320 0.050094476728
4.05000000 0.932794487257 -0.492211649694 0.051397718546
4.06000000 0.933241033866 -0.491691199506 0.052690593427
4.07000000 0.933684613399 -0.491157872296 0.053973127303
4.08000000 0.934125245571 -0.490611771343 0.055245346274
4.09000000 0.934562949964 -0.490052999666 0.056507276613
4.10000000 0.934997746034 -0.489481660018 0.057758944758
4.11000000 0.935429653104 -0.488897854889 0.059000377312
4.12000000 0.935858690370 -0.488301686501 0.060231601042
4.13000000 0.936284876901 -0.487693256808 0.061452642877
4.14000000 0.936708231637 -0.487072667493 0.062663529905
4.15000000 0.937128773396 -0.486440019968 0.063864289370
4.16000000 0.937546520868 -0.485795415373 0.065054948672
4.17000000 0.937961492620 -0.485138954570 0.066235535366
4.18000000 0.938373707094 -0.484470738149 0.067406077158
4.19000000 0.938783182612 -0.483790866417 0.068566601902
4.20000000 0.939189937372 -0.483099439407 0.069717137601
4.21000000 0.939593989453 -0.482396556868 0.070857712404
4.22000000 0.939995356812 -0.481682318268 0.071988354603
4.23000000 0.940394057288 -0.480956822790 0.073109092632
4.24000000 0.940790108602 -0.480220169334 0.074219955067
4.25000000 0.941183528355 -0.479472456512 0.075320970621
4.26000000 0.941574334033 -0.478713782649 0.076412168142
4.27000000 0.941962543005 -0.477944245779 0.077493576613
4.28000000 0.942348172525 -0.477163943649 0.078565225153
4.29000000 0.942731239732 -0.476372973712 0.079627143006
4.30000000 0.943111761651 -0.475571433127 0.080679359551
4.31000000 0.943489755195 -0.474759418760 0.081721904289
4.32000000 0.943865237163 -0.473937027182 0.082754806849
4.33000000 0.944238224244 -0.473104354665 0.083778096983
4.34000000 0.944608733014 -0.472261497184 0.084791804565
4.35000000 0.944976779941 -0.471408550415 0.085795959588
4.36000000 0.945342381382 -0.470545609734 0.086790592163
4.37000000 0.945705553587 -0.469672770213 0.087775732519
4.38000000 0.946066312697 -0.468790126623 0.088751410997
4.39000000 0.946424674745 -0.467897773431 0.089717658053
4.40000000 0.946780655658 -0.466995804798 0.090674504253
4.41000000 0.947134271259 -0.466084314580 0.091621980272
4.42000000 0.947485537263 -0.465163396324 0.092560116892
4.43000000 0.947834469282 -0.464233143271 0.093488945002
4.44000000 0.948181082825 -0.463293648349 0.094408495595
4.45000000 0.948525393296 -0.462345004180 0.095318799765
4.46000000 0.948867415998 -0.461387303071 0.096219888708
4.47000000 0.949207166133 -0.460420637019 0.097111793717
4.48000000 0.949544658800 -0.459445097706 0.097994546185
4.49000000 0.949879908999 -0.458460776499 0.098868177598
4.50000000 0.950212931630 -0.457467764452 0.099732719536
4.51000000 0.950543741494 -0.456466152301 0.100588203673
4.52000000 0.950872353294 -0.455456030465 0.101434661772
4.53000000 0.951198781636 -0.454437489046 0.102272125684
4.54000000 0.951523041026 -0.453410617826 0.103100627350
4.55000000 0.951845145876 -0.452375506266 0.103920198794
4.56000000 0.952165110503 -0.451332243510 0.104730872125
4.57000000 0.952482949127 -0.450280918377 0.105532679533
4.58000000 0.952798675875 -0.449221619365 0.106325653291
4.59000000 0.953112304778 -0.448154434649 0.107109825748
4.60000000 0.953423849775 -0.447079452080 0.107885229334
4.61000000 0.953733324714 -0.445996759184 0.108651896552
4.62000000 0.954040743349 -0.444906443161 0.109409859980
4.63000000 0.954346119342 -0.443808590888 0.110159152269
4.64000000 0.954649466266 -0.442703288911 0.110899806141
4.65000000 0.954950797604 -0.441590623450 0.111631854388
4.66000000 0.955250126748 -0.440470680399 0.112355329870
4.67000000 0.955547467001 -0.439343545319 0.113070265512
4.68000000 0.955842831578 -0.438209303445 0.113776694306
4.69000000 0.956136233607 -0.437068039679 0.114474649306
4.70000000 0.956427686129 -0.435919838594 0.115164163629
4.71000000 0.956717202096 -0.434764784431 0.115845270451
4.72000000 0.957004794376 -0.433602961099 0.116518003007
4.73000000 0.957290475751 -0.432434452175 0.117182394592
4.74000000 0.957574258917 -0.431259340900 0.117838478553
4.75000000 0.957856156489 -0.430077710184 0.118486288294
4.76000000 0.958136180993 -0.428889642603 0.119125857271
4.77000000 0.958414344877 -0.427695220396 0.119757218992
4.78000000 0.958690660502 -0.426494525469 0.120380407014
4.79000000 0.958965140150 -0.425287639390 0.120995454945
4.80000000 0.959237796019 -0.424074643391 0.121602396437
4.81000000 0.959508640229 -0.422855618370 0.122201265189
4.82000000 0.959777684816 -0.421630644884 0.122792094945
4.83000000 0.960044941737 -0.420399803155 0.123374919491
4.84000000 0.960310422872 -0.419163173066 0.123949772656
4.85000000 0.960574140019 -0.417920834161 0.124516688305
4.86000000 0.960836104899 -0.416672865645 0.125075700348
